NLOS,RANGE,FP_IDX,FP_AMP1,FP_AMP2,CIR_PWR,MAX_NOISE,RXPACC
0.0,0.39,746.0,17236.0,19253.0,12426.0,2555.0,273.0
1.0,5.83,742.0,2455.0,3083.0,1609.0,1074.0,1024.0
0.0,0.88,744.0,10219.0,17430.0,8626.0,2275.0,264.0
1.0,2.17,747.0,5304.0,7498.0,11153.0,1082.0,1024.0
0.0,2.32,750.0,16471.0,16822.0,11888.0,1611.0,275.0
1.0,4.9,730.0,2898.0,4657.0,1356.0,1138.0,1024.0
0.0,0.69,746.0,8937.0,13656.0,11103.0,1478.0,275.0
0.0,3.72,747.0,9061.0,17373.0,11005.0,1662.0,337.0
0.0,2.47,750.0,8934.0,16484.0,10726.0,3295.0,267.0
0.0,1.86,749.0,12449.0,16713.0,10068.0,1512.0,270.0
0.0,2.56,745.0,12239.0,17589.0,8791.0,860.0,404.0
1.0,7.65,720.0,2606.0,1678.0,3231.0,1019.0,1025.0
0.0,1.45,747.0,9659.0,14434.0,13179.0,917.0,375.0
1.0,6.78,747.0,7011.0,10005.0,3565.0,1020.0,1024.0
1.0,1.21,745.0,13867.0,17063.0,11440.0,1495.0,470.0
0.0,1.03,751.0,18255.0,16289.0,15553.0,1810.0,320.0
0.0,2.29,745.0,3553.0,17585.0,7498.0,1200.0,282.0
1.0,7.06,746.0,3188.0,2078.0,1388.0,1125.0,1024.0
1.0,1.29,747.0,4683.0,14256.0,11085.0,1958.0,499.0
1.0,5.17,726.0,1251.0,1395.0,4767.0,1070.0,1025.0
1.0,1.32,745.0,16006.0,13090.0,10464.0,1236.0,456.0
1.0,3.5,747.0,3085.0,7081.0,6890.0,1696.0,674.0
1.0,1.15,750.0,7135.0,16500.0,8811.0,989.0,261.0
0.0,0.45,751.0,12501.0,19789.0,12601.0,2133.0,289.0
0.0,2.9,747.0,19078.0,17800.0,12300.0,1526.0,437.0
1.0,4.6,746.0,1914.0,4315.0,8371.0,1154.0,1024.0
1.0,8.83,742.0,2875.0,3858.0,12169.0,1094.0,1024.0
0.0,0.74,744.0,9081.0,13895.0,13326.0,2636.0,302.0
0.0,4.65,746.0,4620.0,17508.0,6985.0,1610.0,322.0
0.0,3.15,746.0,17838.0,16106.0,12969.0,1572.0,327.0
0.0,4.08,748.0,7706.0,15072.0,8258.0,837.0,663.0
0.0,1.24,749.0,17519.0,18447.0,10195.0,2255.0,270.0
1.0,2.96,748.0,11731.0,18956.0,7032.0,865.0,315.0
0.0,2.23,751.0,4143.0,16997.0,8485.0,1099.0,298.0
0.0,0.79,751.0,18649.0,18278.0,10150.0,2522.0,264.0
0.0,3.03,748.0,5018.0,14135.0,9744.0,777.0,517.0
0.0,3.48,748.0,17519.0,14956.0,10390.0,994.0,332.0
0.0,4.61,749.0,13362.0,17066.0,6889.0,1151.0,311.0
0.0,2.62,751.0,3361.0,17675.0,10387.0,1137.0,275.0
0.0,0.79,743.0,3559.0,9122.0,18857.0,833.0,565.0
0.0,1.89,743.0,4008.0,1963.0,8336.0,874.0,376.0
0.0,0.9,744.0,9269.0,16868.0,11969.0,977.0,358.0
1.0,3.12,743.0,10092.0,18618.0,9093.0,784.0,695.0
0.0,2.53,748.0,6225.0,16904.0,8447.0,1643.0,281.0
1.0,2.63,748.0,8581.0,10754.0,9704.0,656.0,494.0
0.0,1.65,750.0,13892.0,16848.0,8000.0,1002.0,265.0
1.0,6.69,748.0,6263.0,7670.0,2331.0,1082.0,1024.0
0.0,6.32,745.0,9001.0,18580.0,6737.0,1020.0,481.0
1.0,1.55,744.0,13196.0,19323.0,11921.0,898.0,697.0
1.0,4.15,747.0,1551.0,4810.0,13605.0,961.0,773.0
1.0,2.69,743.0,4101.0,5444.0,946.0,1082.0,960.0
0.0,1.49,749.0,10967.0,17990.0,7496.0,1041.0,268.0
0.0,5.3,745.0,6642.0,18219.0,12902.0,788.0,657.0
0.0,0.39,751.0,15882.0,19661.0,12844.0,1935.0,300.0
0.0,0.69,750.0,6768.0,19568.0,12747.0,1847.0,298.0
0.0,5.01,748.0,10068.0,11033.0,14096.0,1851.0,359.0
1.0,3.53,748.0,7951.0,17033.0,6417.0,828.0,443.0
0.0,0.61,744.0,18250.0,19406.0,12122.0,2226.0,282.0
1.0,6.2,750.0,10860.0,14068.0,14409.0,609.0,500.0
1.0,3.17,747.0,6713.0,12944.0,14329.0,659.0,570.0
0.0,1.53,750.0,10082.0,18917.0,15535.0,2109.0,350.0
0.0,3.02,750.0,16509.0,17214.0,7979.0,880.0,349.0
0.0,1.51,747.0,10035.0,9628.0,19746.0,1204.0,404.0
1.0,5.43,741.0,3561.0,5533.0,1788.0,1289.0,1024.0
1.0,8.17,744.0,746.0,1636.0,11351.0,1351.0,1025.0
0.0,4.54,749.0,3717.0,9139.0,11726.0,999.0,345.0
1.0,3.78,749.0,65.0,10805.0,4415.0,1132.0,1024.0
0.0,0.47,750.0,16455.0,16700.0,8590.0,2034.0,258.0
0.0,1.18,749.0,15267.0,18736.0,9333.0,1287.0,277.0
0.0,2.02,750.0,9537.0,17180.0,11229.0,1472.0,270.0
1.0,4.37,744.0,7488.0,2709.0,5796.0,1088.0,1024.0
0.0,1.07,749.0,3089.0,16813.0,12232.0,753.0,404.0
0.0,4.12,748.0,6183.0,19618.0,10057.0,1235.0,367.0
0.0,7.23,747.0,5346.0,12540.0,10781.0,1082.0,943.0
1.0,1.76,744.0,3754.0,1115.0,7604.0,1243.0,1024.0
1.0,5.61,744.0,1956.0,2793.0,28565.0,970.0,768.0
0.0,2.48,750.0,2696.0,10877.0,10091.0,2354.0,264.0
0.0,5.24,743.0,11771.0,6974.0,10263.0,1866.0,358.0
0.0,0.85,744.0,17393.0,16694.0,10403.0,1935.0,260.0
0.0,2.9,748.0,9862.0,17158.0,9318.0,1098.0,274.0
1.0,3.59,745.0,7641.0,2346.0,2110.0,1045.0,1024.0
0.0,4.87,750.0,7608.0,5569.0,7742.0,777.0,694.0
0.0,1.74,745.0,13227.0,15068.0,12332.0,2679.0,308.0
0.0,6.58,748.0,17010.0,20004.0,9426.0,725.0,616.0
1.0,8.69,745.0,4419.0,8506.0,13139.0,785.0,646.0
1.0,3.45,746.0,7742.0,10232.0,6085.0,1199.0,1024.0
1.0,0.66,748.0,17351.0,18682.0,9805.0,861.0,272.0
1.0,4.65,744.0,6238.0,8981.0,2271.0,1246.0,1024.0
1.0,6.91,742.0,714.0,1961.0,1499.0,1345.0,1024.0
0.0,2.91,745.0,10821.0,20064.0,18058.0,1356.0,427.0
1.0,6.45,745.0,5283.0,9540.0,18197.0,1008.0,654.0
1.0,3.88,746.0,2912.0,511.0,5018.0,1136.0,1024.0
1.0,3.88,750.0,5376.0,15124.0,14287.0,1242.0,901.0
1.0,9.03,744.0,1307.0,3252.0,10611.0,975.0,1025.0
1.0,7.3,748.0,5306.0,7672.0,6401.0,1080.0,1024.0
0.0,4.64,743.0,12454.0,18022.0,8663.0,871.0,357.0
0.0,0.43,749.0,14292.0,18886.0,11549.0,1687.0,278.0
0.0,2.96,744.0,17321.0,18360.0,7755.0,1100.0,288.0
1.0,5.67,745.0,4551.0,3822.0,13461.0,957.0,573.0
0.0,1.73,750.0,1834.0,7950.0,9839.0,867.0,337.0
0.0,0.99,744.0,6616.0,16719.0,9182.0,1731.0,259.0
1.0,3.04,748.0,3549.0,16802.0,8429.0,668.0,474.0
0.0,1.66,745.0,8022.0,14539.0,10441.0,755.0,348.0
1.0,1.39,749.0,13721.0,17317.0,9440.0,817.0,428.0
0.0,1.16,745.0,1817.0,7517.0,10958.0,2572.0,275.0
0.0,2.33,750.0,15238.0,17006.0,6380.0,1902.0,272.0
1.0,8.74,742.0,12710.0,4874.0,8861.0,843.0,572.0
1.0,8.84,736.0,1341.0,1237.0,5838.0,1086.0,1025.0
1.0,1.15,750.0,5085.0,14730.0,9423.0,1385.0,369.0
1.0,6.79,740.0,4348.0,2549.0,4202.0,1130.0,1024.0
0.0,2.67,746.0,16075.0,17977.0,9656.0,1395.0,266.0
0.0,4.02,747.0,17134.0,18763.0,11902.0,645.0,486.0
1.0,5.18,745.0,7920.0,7388.0,8833.0,2076.0,630.0
0.0,3.65,746.0,4174.0,3160.0,7441.0,836.0,454.0
1.0,4.61,748.0,10018.0,9305.0,6604.0,1194.0,1024.0
1.0,1.71,744.0,3904.0,14814.0,13166.0,1454.0,881.0
1.0,7.03,746.0,11932.0,16518.0,25795.0,1018.0,958.0
1.0,1.97,739.0,2452.0,4020.0,2605.0,1130.0,1024.0
0.0,3.62,751.0,13058.0,11189.0,10895.0,1490.0,421.0
0.0,2.17,743.0,14253.0,16560.0,17023.0,1418.0,374.0
1.0,2.22,745.0,5415.0,18703.0,9255.0,900.0,677.0
0.0,7.08,750.0,10759.0,15540.0,10231.0,1617.0,345.0
0.0,2.53,744.0,4478.0,15927.0,13267.0,2388.0,290.0
0.0,2.93,745.0,3382.0,11421.0,12476.0,1224.0,339.0
1.0,2.63,746.0,2251.0,2846.0,4105.0,1026.0,1024.0
0.0,3.48,750.0,5683.0,14322.0,11861.0,919.0,419.0
1.0,5.29,741.0,2041.0,2105.0,2413.0,1196.0,1024.0
1.0,7.04,746.0,8631.0,11077.0,15757.0,1010.0,938.0
0.0,1.94,743.0,14621.0,2183.0,7357.0,1016.0,378.0
1.0,9.17,728.0,811.0,787.0,3384.0,1111.0,1025.0
0.0,3.84,748.0,10147.0,12412.0,10051.0,1400.0,347.0
0.0,2.69,745.0,11275.0,12423.0,16585.0,958.0,562.0
0.0,7.91,742.0,11961.0,9385.0,4257.0,1200.0,1024.0
1.0,6.71,749.0,15226.0,18184.0,21624.0,1206.0,776.0
0.0,1.07,750.0,15332.0,17882.0,13014.0,2810.0,297.0
1.0,8.18,738.0,3198.0,3498.0,9136.0,1218.0,1025.0
0.0,4.59,745.0,8749.0,19231.0,14455.0,949.0,736.0
1.0,2.13,744.0,106.0,10585.0,6013.0,914.0,1024.0
0.0,2.76,743.0,17910.0,18653.0,10891.0,770.0,400.0
0.0,0.95,750.0,9321.0,17887.0,9955.0,967.0,261.0
1.0,5.41,740.0,1873.0,2351.0,920.0,1089.0,1024.0
0.0,1.95,745.0,11298.0,5955.0,10652.0,1332.0,306.0
0.0,4.7,750.0,6432.0,11314.0,17614.0,1768.0,422.0
1.0,3.7,745.0,7713.0,18860.0,10366.0,1096.0,885.0
1.0,3.85,744.0,5551.0,6445.0,4849.0,1199.0,1024.0
1.0,1.4,737.0,1413.0,2465.0,7361.0,936.0,586.0
1.0,0.78,751.0,14184.0,16655.0,8166.0,1468.0,263.0
0.0,1.11,750.0,6817.0,19418.0,12168.0,2064.0,299.0
1.0,3.23,741.0,308.0,3711.0,1729.0,1139.0,1024.0
1.0,5.44,741.0,2193.0,3883.0,1055.0,1078.0,960.0
0.0,4.65,747.0,7652.0,18525.0,7339.0,1090.0,316.0
1.0,8.33,741.0,222.0,1512.0,4200.0,1192.0,1025.0
1.0,5.42,744.0,3632.0,4548.0,4803.0,1193.0,1024.0
0.0,4.15,747.0,5193.0,14690.0,19283.0,1080.0,804.0
1.0,8.06,747.0,11096.0,5682.0,3207.0,1260.0,1024.0
0.0,0.07,745.0,17969.0,17289.0,10702.0,2973.0,263.0
1.0,1.17,743.0,4893.0,10049.0,9834.0,832.0,639.0
0.0,1.41,746.0,15660.0,20171.0,15576.0,1943.0,309.0
0.0,4.01,750.0,12109.0,20019.0,9109.0,959.0,591.0
1.0,5.59,745.0,5258.0,3583.0,4428.0,1504.0,1024.0
0.0,0.69,751.0,19552.0,19465.0,13614.0,2553.0,296.0
0.0,1.94,746.0,15365.0,17348.0,12848.0,1540.0,295.0
1.0,1.46,749.0,5399.0,12255.0,5729.0,1893.0,478.0
1.0,8.93,741.0,2261.0,2049.0,4228.0,1129.0,1025.0
1.0,4.73,744.0,4533.0,7348.0,4620.0,1081.0,1024.0
1.0,4.82,740.0,1677.0,1704.0,1711.0,1144.0,1024.0
0.0,2.44,744.0,11809.0,19693.0,8842.0,862.0,325.0
0.0,2.45,745.0,16231.0,15520.0,11937.0,1524.0,280.0
0.0,1.36,748.0,10194.0,19633.0,20622.0,948.0,520.0
1.0,10.9,719.0,728.0,1240.0,1212.0,1086.0,992.0
1.0,3.35,738.0,1467.0,2253.0,2612.0,1020.0,1024.0
1.0,3.98,745.0,4568.0,3186.0,5404.0,1067.0,1024.0
0.0,3.01,744.0,3129.0,19714.0,11093.0,1952.0,300.0
0.0,0.28,746.0,19123.0,19125.0,11925.0,1932.0,293.0
1.0,8.24,743.0,9711.0,7046.0,15113.0,1008.0,818.0
1.0,2.79,743.0,8844.0,15106.0,8681.0,919.0,1024.0
0.0,4.94,751.0,7904.0,10236.0,11525.0,1450.0,312.0
0.0,1.05,745.0,4538.0,10619.0,13244.0,2247.0,305.0
1.0,2.72,743.0,12728.0,9911.0,4778.0,1135.0,1024.0
1.0,4.77,729.0,433.0,2157.0,2287.0,1033.0,1024.0
1.0,2.93,749.0,11540.0,18417.0,23520.0,1027.0,938.0
1.0,6.77,741.0,5376.0,3361.0,10972.0,1193.0,1024.0
1.0,1.75,750.0,6978.0,12210.0,11997.0,3127.0,766.0
1.0,8.14,739.0,193.0,780.0,5023.0,1176.0,1024.0
1.0,6.14,746.0,3112.0,7968.0,18610.0,968.0,638.0
0.0,1.07,747.0,2017.0,2634.0,11934.0,1543.0,363.0
0.0,3.55,745.0,6442.0,20088.0,11120.0,755.0,473.0
1.0,7.94,745.0,9678.0,4187.0,15312.0,945.0,711.0
0.0,3.54,746.0,9578.0,6245.0,12058.0,2205.0,306.0
0.0,2.26,744.0,18483.0,5371.0,9970.0,817.0,444.0
0.0,1.36,748.0,8975.0,16087.0,11929.0,2174.0,281.0
0.0,4.66,748.0,9721.0,11835.0,17752.0,892.0,483.0
1.0,3.38,734.0,1622.0,3395.0,2064.0,1135.0,1024.0
1.0,5.82,748.0,5202.0,9083.0,18166.0,883.0,497.0
1.0,5.54,747.0,7082.0,14104.0,7382.0,1016.0,1024.0
1.0,4.02,743.0,1493.0,5848.0,18057.0,903.0,743.0
1.0,4.67,746.0,11876.0,17407.0,8560.0,896.0,595.0
0.0,2.29,745.0,9694.0,3243.0,9090.0,1333.0,271.0
1.0,8.67,748.0,8355.0,8716.0,8112.0,793.0,574.0
0.0,3.29,749.0,12412.0,16986.0,8668.0,901.0,363.0
0.0,4.22,747.0,15324.0,17663.0,15153.0,1620.0,422.0
0.0,2.19,751.0,16486.0,12876.0,20815.0,2419.0,361.0
1.0,8.84,742.0,3521.0,5601.0,1904.0,1319.0,1025.0
0.0,1.42,749.0,14877.0,17328.0,11482.0,1003.0,307.0
0.0,0.91,747.0,16019.0,18517.0,12093.0,1004.0,347.0
0.0,0.37,747.0,16790.0,17986.0,12428.0,2121.0,269.0
1.0,5.96,746.0,745.0,8777.0,7813.0,3806.0,1024.0
1.0,3.83,746.0,3399.0,6870.0,15782.0,1018.0,936.0
0.0,3.67,746.0,17405.0,20181.0,9386.0,830.0,357.0
1.0,3.7,745.0,8538.0,7642.0,9985.0,1146.0,755.0
1.0,1.38,750.0,8372.0,17397.0,8430.0,1406.0,448.0
0.0,4.85,743.0,10942.0,19209.0,8422.0,951.0,391.0
1.0,8.39,737.0,2508.0,2341.0,9710.0,1120.0,1025.0
0.0,1.66,749.0,17670.0,16885.0,13928.0,812.0,434.0
0.0,1.24,747.0,9478.0,17024.0,13320.0,1073.0,319.0
1.0,6.67,747.0,6465.0,917.0,2531.0,2436.0,1024.0
0.0,2.86,751.0,7737.0,14283.0,15463.0,1657.0,357.0
0.0,3.89,744.0,12137.0,18094.0,7752.0,1676.0,280.0
0.0,4.08,751.0,8169.0,11649.0,14661.0,887.0,449.0
0.0,4.89,751.0,5411.0,10444.0,16750.0,1600.0,418.0
1.0,5.23,749.0,2887.0,6393.0,4112.0,1185.0,1024.0
0.0,2.18,749.0,16488.0,17902.0,16360.0,1208.0,386.0
1.0,8.31,747.0,5513.0,7132.0,1562.0,1026.0,1024.0
0.0,2.0,749.0,14962.0,19418.0,8943.0,1086.0,364.0
1.0,6.16,746.0,8752.0,8270.0,11608.0,946.0,358.0
1.0,8.2,745.0,7147.0,5774.0,7944.0,1081.0,1024.0
1.0,4.84,738.0,1212.0,3517.0,4334.0,1088.0,1024.0
1.0,4.6,739.0,1532.0,1702.0,12621.0,1139.0,1024.0
1.0,3.44,750.0,8204.0,9717.0,10333.0,749.0,448.0
0.0,3.31,750.0,13147.0,10571.0,16862.0,965.0,776.0
1.0,2.18,743.0,711.0,2256.0,683.0,911.0,768.0
1.0,3.04,747.0,5835.0,8009.0,7276.0,1068.0,1024.0
0.0,2.22,753.0,133.0,17470.0,8961.0,1042.0,268.0
1.0,6.34,746.0,14096.0,16083.0,16218.0,713.0,524.0
1.0,3.06,744.0,5688.0,8394.0,7440.0,852.0,743.0
0.0,1.36,750.0,19966.0,20246.0,11515.0,1933.0,309.0
1.0,0.98,744.0,2915.0,15774.0,11132.0,1130.0,303.0
1.0,5.95,733.0,3132.0,3472.0,1372.0,1376.0,992.0
0.0,1.47,751.0,13582.0,11277.0,11319.0,2256.0,262.0
0.0,0.9,748.0,7088.0,16804.0,12977.0,1818.0,335.0
1.0,5.24,740.0,431.0,1852.0,688.0,848.0,800.0
0.0,1.73,749.0,13437.0,16706.0,11741.0,1540.0,277.0
1.0,5.93,743.0,2804.0,5131.0,2522.0,1142.0,1024.0
1.0,8.89,743.0,2946.0,4755.0,6413.0,1077.0,1024.0
0.0,2.8,726.0,8039.0,19736.0,9065.0,2168.0,387.0
1.0,1.16,748.0,13708.0,17009.0,8543.0,1344.0,297.0
0.0,6.61,749.0,12076.0,3725.0,7761.0,1943.0,369.0
1.0,6.6,743.0,5770.0,4267.0,1608.0,1195.0,1024.0
0.0,2.45,747.0,4377.0,678.0,16733.0,883.0,435.0
1.0,5.21,739.0,3017.0,2026.0,5009.0,1073.0,1024.0
0.0,3.58,745.0,16394.0,9055.0,14326.0,903.0,858.0
0.0,5.38,748.0,6083.0,18070.0,7988.0,1721.0,445.0
0.0,0.97,749.0,18533.0,18233.0,12595.0,3450.0,279.0
0.0,1.34,743.0,19316.0,19577.0,11722.0,3983.0,286.0
1.0,6.97,745.0,11329.0,9086.0,20243.0,1627.0,488.0
0.0,6.74,744.0,12608.0,16840.0,6772.0,902.0,533.0
0.0,0.48,746.0,16744.0,18052.0,11076.0,1894.0,266.0
0.0,2.28,751.0,7875.0,16898.0,22296.0,1013.0,472.0
1.0,5.03,745.0,3215.0,5072.0,6214.0,1075.0,1024.0
0.0,4.67,745.0,4058.0,16921.0,9128.0,674.0,392.0
0.0,4.82,751.0,14954.0,13824.0,12991.0,1749.0,383.0
0.0,1.21,747.0,16987.0,18292.0,11139.0,1344.0,279.0
0.0,4.7,750.0,15571.0,17606.0,11368.0,930.0,397.0
0.0,2.66,750.0,10500.0,17274.0,8668.0,1060.0,280.0
1.0,1.15,747.0,3557.0,11254.0,13440.0,966.0,734.0
1.0,4.03,748.0,148.0,6699.0,3310.0,1070.0,1024.0
1.0,7.2,747.0,2688.0,2900.0,17386.0,1021.0,889.0
1.0,8.58,737.0,2237.0,1711.0,10189.0,912.0,1025.0
0.0,2.41,746.0,7554.0,19339.0,12930.0,1182.0,342.0
0.0,3.15,747.0,19430.0,20078.0,14933.0,1568.0,403.0
1.0,0.88,751.0,11192.0,18536.0,10117.0,1147.0,277.0
1.0,6.92,742.0,2914.0,3464.0,4828.0,1079.0,1024.0
1.0,5.78,748.0,6749.0,7635.0,3670.0,975.0,1024.0
1.0,3.11,744.0,9097.0,16464.0,5874.0,706.0,418.0
0.0,0.9,747.0,17602.0,17207.0,9643.0,2177.0,266.0
0.0,1.95,747.0,17617.0,17733.0,11005.0,2158.0,265.0
1.0,6.37,732.0,2566.0,2691.0,1707.0,1142.0,1024.0
0.0,0.58,749.0,18324.0,17865.0,11027.0,2971.0,271.0
0.0,4.34,747.0,14283.0,18320.0,12247.0,1005.0,341.0
1.0,1.55,751.0,9723.0,16566.0,12405.0,2218.0,527.0
1.0,4.6,745.0,7483.0,6258.0,3977.0,1073.0,1024.0
1.0,6.12,748.0,10404.0,11674.0,9352.0,1023.0,1024.0
1.0,4.71,747.0,8871.0,19397.0,13181.0,1146.0,672.0
0.0,1.63,749.0,10636.0,7845.0,16505.0,1187.0,366.0
0.0,5.81,749.0,1954.0,18427.0,12165.0,895.0,446.0
0.0,2.66,750.0,10845.0,18042.0,8301.0,1062.0,301.0
0.0,0.83,749.0,9044.0,15362.0,19730.0,2011.0,401.0
0.0,1.91,746.0,10162.0,14550.0,11244.0,756.0,328.0
1.0,1.15,746.0,14652.0,17713.0,7540.0,1602.0,382.0
1.0,2.04,731.0,928.0,1784.0,1802.0,1025.0,1024.0
1.0,3.08,748.0,3221.0,5088.0,7758.0,955.0,328.0
1.0,7.03,743.0,4098.0,5121.0,18535.0,1020.0,1024.0
0.0,2.83,746.0,135.0,16283.0,13985.0,893.0,414.0
0.0,0.85,744.0,10981.0,16609.0,14750.0,2043.0,299.0
1.0,5.02,741.0,6311.0,1776.0,4830.0,1130.0,1024.0
1.0,8.38,741.0,1676.0,3620.0,7323.0,1138.0,1024.0
0.0,0.69,743.0,20025.0,19069.0,13556.0,3137.0,301.0
1.0,3.16,747.0,3820.0,6978.0,2767.0,1030.0,1024.0
0.0,7.88,745.0,3996.0,7433.0,3151.0,1025.0,1025.0
0.0,4.05,750.0,8530.0,11336.0,9072.0,1355.0,356.0
1.0,1.49,749.0,10117.0,20377.0,10048.0,1070.0,444.0
1.0,5.55,734.0,4198.0,6919.0,2954.0,1138.0,1024.0
0.0,3.75,747.0,7687.0,19989.0,9436.0,1972.0,310.0
1.0,1.55,749.0,2882.0,4774.0,7172.0,815.0,407.0
0.0,3.72,743.0,13310.0,10067.0,15757.0,1128.0,401.0
1.0,5.88,747.0,6064.0,8489.0,7252.0,1320.0,1024.0
1.0,1.21,746.0,15283.0,18497.0,10165.0,1500.0,269.0
0.0,2.97,749.0,2684.0,16001.0,16417.0,1432.0,367.0
0.0,5.09,747.0,5434.0,17728.0,12755.0,783.0,492.0
0.0,1.81,749.0,5034.0,18512.0,8253.0,1410.0,292.0
0.0,2.45,747.0,15320.0,16887.0,6766.0,1091.0,267.0
0.0,2.17,749.0,11674.0,17576.0,6276.0,1533.0,284.0
0.0,1.58,749.0,12147.0,17683.0,11334.0,2251.0,273.0
0.0,5.94,745.0,12277.0,17222.0,14458.0,793.0,543.0
1.0,1.14,750.0,7287.0,16441.0,8858.0,1097.0,293.0
1.0,12.49,737.0,1528.0,775.0,1676.0,1137.0,929.0
0.0,5.8,750.0,16573.0,14605.0,23634.0,1806.0,538.0
1.0,9.02,748.0,5711.0,6262.0,10148.0,782.0,603.0
1.0,4.93,744.0,3432.0,4124.0,7961.0,956.0,757.0
1.0,5.37,744.0,984.0,1510.0,4062.0,1128.0,1024.0
1.0,1.2,748.0,9591.0,18058.0,7205.0,858.0,294.0
0.0,1.43,748.0,17447.0,18656.0,11506.0,1837.0,284.0
0.0,1.71,751.0,7083.0,18097.0,6960.0,831.0,315.0
1.0,5.54,749.0,7567.0,14290.0,8389.0,2578.0,610.0
1.0,9.75,742.0,3797.0,4852.0,8010.0,1134.0,1025.0
1.0,2.22,744.0,4899.0,4603.0,7213.0,1073.0,1024.0
1.0,5.9,744.0,1100.0,1723.0,4603.0,1083.0,1024.0
0.0,1.9,751.0,11713.0,9036.0,12909.0,2384.0,309.0
1.0,6.5,749.0,9491.0,14630.0,5175.0,3700.0,1024.0
0.0,2.19,751.0,11685.0,9890.0,9875.0,1064.0,291.0
1.0,7.25,748.0,3757.0,14775.0,18691.0,774.0,448.0
0.0,0.8,749.0,15137.0,17685.0,11232.0,1728.0,265.0
1.0,2.7,746.0,6248.0,10810.0,18640.0,1014.0,895.0
1.0,3.82,750.0,7630.0,6402.0,20172.0,1241.0,1024.0
0.0,3.37,746.0,3262.0,17582.0,15077.0,846.0,570.0
0.0,2.46,750.0,10018.0,19175.0,10193.0,1150.0,288.0
0.0,4.19,745.0,12287.0,5637.0,11801.0,2194.0,309.0
1.0,2.96,748.0,11832.0,13125.0,12527.0,891.0,572.0
1.0,7.3,747.0,3940.0,2335.0,7628.0,1191.0,1025.0
0.0,2.2,751.0,1857.0,18055.0,12769.0,2130.0,269.0
0.0,4.17,749.0,7940.0,15441.0,9505.0,837.0,517.0
0.0,1.33,747.0,7450.0,15481.0,11562.0,908.0,345.0
0.0,1.9,746.0,6639.0,16108.0,8143.0,808.0,418.0
1.0,6.98,747.0,5912.0,4435.0,11725.0,1805.0,306.0
1.0,10.2,739.0,2402.0,3175.0,4746.0,956.0,1025.0
0.0,0.89,749.0,17333.0,17477.0,11184.0,2432.0,261.0
1.0,5.34,745.0,211.0,1292.0,5313.0,1185.0,1024.0
0.0,1.73,750.0,7417.0,17355.0,8704.0,1476.0,273.0
1.0,5.5,746.0,4043.0,4769.0,1391.0,1070.0,992.0
1.0,4.46,749.0,4782.0,16878.0,11348.0,771.0,582.0
1.0,6.31,750.0,10385.0,17843.0,18219.0,1005.0,464.0
1.0,4.09,740.0,1175.0,3533.0,9526.0,1252.0,1024.0
1.0,1.56,746.0,10887.0,16019.0,21746.0,1203.0,954.0
0.0,0.9,747.0,17932.0,18956.0,13033.0,1720.0,270.0
0.0,1.27,749.0,5185.0,16340.0,10944.0,2169.0,267.0
1.0,1.51,747.0,4610.0,9681.0,8052.0,896.0,624.0
1.0,4.68,747.0,3996.0,4909.0,20639.0,1254.0,1024.0
0.0,2.4,748.0,9451.0,18075.0,11632.0,962.0,306.0
1.0,5.63,781.0,9268.0,5177.0,5854.0,1184.0,1024.0
0.0,2.84,748.0,7149.0,11565.0,15959.0,1766.0,428.0
1.0,5.09,740.0,2464.0,4459.0,17439.0,914.0,923.0
1.0,6.0,741.0,5566.0,1108.0,17157.0,840.0,556.0
1.0,5.84,748.0,7262.0,2957.0,12299.0,909.0,719.0
1.0,5.68,747.0,4789.0,18903.0,8188.0,1343.0,675.0
0.0,1.79,749.0,12890.0,17291.0,10438.0,722.0,403.0
0.0,2.68,744.0,4601.0,14328.0,12960.0,884.0,416.0
0.0,2.89,747.0,1690.0,18456.0,9352.0,753.0,344.0
1.0,1.38,745.0,16433.0,12276.0,11731.0,946.0,673.0
1.0,5.84,748.0,5343.0,5972.0,6593.0,1131.0,1024.0
1.0,1.5,744.0,7167.0,2272.0,8092.0,1930.0,321.0
1.0,5.8,743.0,4640.0,11690.0,25259.0,1139.0,1024.0
1.0,5.33,741.0,2734.0,2943.0,3815.0,1045.0,1024.0
1.0,1.49,747.0,3135.0,4246.0,9965.0,870.0,432.0
1.0,5.81,747.0,5028.0,9442.0,2670.0,1093.0,1024.0
0.0,3.36,751.0,6909.0,18008.0,7746.0,832.0,385.0
0.0,2.02,747.0,15916.0,17110.0,6975.0,1956.0,261.0
1.0,5.37,742.0,3176.0,1639.0,4057.0,1131.0,1024.0
1.0,4.97,726.0,1191.0,1389.0,3916.0,970.0,1024.0
0.0,1.74,745.0,11120.0,19735.0,13270.0,1454.0,337.0
0.0,5.49,748.0,5043.0,4786.0,16251.0,777.0,453.0
1.0,4.18,731.0,2790.0,3174.0,5493.0,1256.0,1024.0
1.0,3.96,740.0,3448.0,1818.0,1587.0,1187.0,1024.0
0.0,1.37,750.0,10861.0,13268.0,12130.0,3330.0,290.0
0.0,1.29,745.0,12536.0,18077.0,10324.0,2643.0,269.0
1.0,6.4,741.0,2194.0,4197.0,2574.0,969.0,1024.0
0.0,2.67,750.0,11689.0,15491.0,8909.0,856.0,303.0
0.0,2.65,744.0,17383.0,20349.0,14698.0,909.0,574.0
1.0,3.44,737.0,5285.0,3976.0,4944.0,1127.0,1024.0
